"Run2",269,6
"Run2",316,13
"Run2",320,12
"Run2",433,3
"Run2",271,11
"Run2",314,9
"Run2",443,13
"Run2",429,47
"Run2",431,11
"Run2",249,5
"Run2",303,6
"Run2",364,47
"Run2",295,7
"Run2",371,11
"Run2",298,5
"Run2",339,5
"Run2",436,11
"Run2",255,50
"Run2",246,13
"Run2",229,12
"Run2",415,7
"Run2",453,4
"Run2",398,4
"Run2",411,9
"Run2",256,11
"Run2",307,3
"Run2",451,3
"Run2",232,3
"Run2",211,12
"Run2",363,11
"Run2",285,7
"Run2",342,14
"Run2",375,18
"Run2",341,8
"Run2",250,11
"Run2",441,11
"Run2",304,10
"Run2",384,11
"Run2",377,2
"Run2",401,1
"Run2",456,1
"Run2",442,3
"Run2",231,6
"Run2",278,8
"Run2",223,28
"Run2",385,9
"Run2",291,11
"Run2",340,13
"Run2",341,8
"Run2",663,8
"Run2",509,3
"Run2",561,5
"Run2",659,1
"Run2",680,10
"Run2",623,1
"Run2",693,10
"Run2",637,14
"Run2",722,1
"Run2",559,6
"Run2",669,26
"Run2",606,3
"Run2",657,3
"Run2",668,3
"Run2",583,2
"Run2",689,17
"Run2",504,2
"Run2",716,7
"Run2",649,6
"Run2",569,3
"Run2",646,3
"Run2",704,10
"Run2",529,4
"Run2",531,6
"Run2",672,15
"Run2",520,3
"Run2",543,19
"Run2",493,6
"Run2",600,2
"Run2",682,5
"Run2",532,4
"Run2",721,5
"Run2",633,9
"Run2",641,10
"Run2",710,26
"Run2",585,27
"Run2",521,7
"Run2",676,3
"Run2",688,5
"Run2",629,1
"Run2",525,7
"Run2",632,2
"Run2",624,15
"Run2",691,6
"Run2",673,15
"Run2",514,50
"Run2",733,1
"Run2",570,7
"Run2",489,3
"Run2",640,3
"Run2",642,5
"Run2",720,5
"Run2",664,4
"Run2",550,4
"Run2",708,8
"Run2",518,8
"Run2",552,6
"Run2",495,8
"Run2",568,8
"Run2",618,11
"Run2",615,3
"Run2",630,5
"Run2",341,8
"Run2",663,8
"Run2",637,14
"Run2",585,27
"Run2",910,2
"Run2",801,14
"Run2",757,2
"Run2",985,1
"Run2",977,5
"Run2",948,3
"Run2",962,1
"Run2",879,3
"Run2",917,1
"Run2",965,15
"Run2",963,14
"Run2",854,13
"Run2",951,2
"Run2",787,1
"Run2",924,2
"Run2",796,16
"Run2",775,16
"Run2",929,3
"Run2",825,14
"Run2",866,4
"Run2",856,14
"Run2",966,4
"Run2",831,4
"Run2",953,4
"Run2",773,4
"Run2",807,11
"Run2",870,10
"Run2",828,2
"Run2",824,4
"Run2",815,11
"Run2",812,2
"Run2",936,5
"Run2",873,3
"Run2",850,6
"Run2",969,4
"Run2",786,5
"Run2",869,13
"Run2",746,4
"Run2",952,9
"Run2",779,30
"Run2",865,33
"Run2",791,23
"Run2",868,3
"Run2",938,44
"Run2",915,4
"Run2",918,3
"Run2",874,3
"Run2",897,2
"Run2",867,2
"Run2",961,10
"Run2",878,11
"Run2",895,4
"Run2",847,13
"Run2",934,1
"Run2",781,10
"Run2",937,6
"Run2",980,5
"Run2",841,1
"Run2",947,11
"Run2",341,8
"Run2",663,8
"Run2",585,27
"Run2",1205,1
"Run2",1014,3
"Run2",1025,4
"Run2",1005,4
"Run2",1188,10
"Run2",1146,7
"Run2",1153,4
"Run2",1104,10
"Run2",1159,3
"Run2",1106,10
"Run2",1090,14
"Run2",1201,3
"Run2",1175,5
