"Run5",336,2
"Run5",314,3
"Run5",331,6
"Run5",209,5
"Run5",433,5
"Run5",403,2
"Run5",429,2
"Run5",291,5
"Run5",394,8
"Run5",324,41
"Run5",227,4
"Run5",321,4
"Run5",444,10
"Run5",226,6
"Run5",307,6
"Run5",320,11
"Run5",421,3
"Run5",442,4
"Run5",256,7
"Run5",257,4
"Run5",302,12
"Run5",377,6
"Run5",362,13
"Run5",330,5
"Run5",380,7
"Run5",242,33
"Run5",248,13
"Run5",353,14
"Run5",387,5
"Run5",223,5
"Run5",232,3
"Run5",349,9
"Run5",358,4
"Run5",395,9
"Run5",438,13
"Run5",264,12
"Run5",333,8
"Run5",457,7
"Run5",308,22
"Run5",346,12
"Run5",386,14
"Run5",230,6
"Run5",363,15
"Run5",365,10
"Run5",415,10
"Run5",339,12
"Run5",345,9
"Run5",216,4
"Run5",282,14
"Run5",378,12
"Run5",342,10
"Run5",210,9
"Run5",335,61
"Run5",315,1
"Run5",446,10
"Run5",332,6
"Run5",360,39
"Run5",325,42
"Run5",215,5
"Run5",289,1
"Run5",292,44
"Run5",414,8
"Run5",430,6
"Run5",235,14
"Run5",407,1
"Run5",261,3
"Run5",423,33
"Run5",288,11
"Run5",397,7
"Run5",383,6
"Run5",308,22
"Run5",676,2
"Run5",648,5
"Run5",566,6
"Run5",683,6
"Run5",699,1
"Run5",505,2
"Run5",710,2
"Run5",665,2
"Run5",569,4
"Run5",694,1
"Run5",718,3
"Run5",589,4
"Run5",714,6
"Run5",572,4
"Run5",636,3
"Run5",668,8
"Run5",674,4
"Run5",613,6
"Run5",564,10
"Run5",717,7
"Run5",493,30
"Run5",610,23
"Run5",684,4
"Run5",626,40
"Run5",716,7
"Run5",555,3
"Run5",594,1
"Run5",711,7
"Run5",546,1
"Run5",633,2
"Run5",592,1
"Run5",693,4
"Run5",573,3
"Run5",553,7
"Run5",666,19
"Run5",570,32
"Run5",512,3
"Run5",672,18
"Run5",685,17
"Run5",612,21
"Run5",593,5
"Run5",681,2
"Run5",654,27
"Run5",537,2
"Run5",697,1
"Run5",490,21
"Run5",567,5
"Run5",645,8
"Run5",530,22
"Run5",715,26
"Run5",670,19
"Run5",643,8
"Run5",707,3
"Run5",491,26
"Run5",519,11
"Run5",558,8
"Run5",721,4
"Run5",536,6
"Run5",586,3
"Run5",556,7
"Run5",571,3
"Run5",554,3
"Run5",637,8
"Run5",635,2
"Run5",478,3
"Run5",487,8
"Run5",723,19
"Run5",666,19
"Run5",804,3
"Run5",853,1
"Run5",784,2
"Run5",791,3
"Run5",805,6
"Run5",876,3
"Run5",910,8
"Run5",828,9
"Run5",858,9
"Run5",938,6
"Run5",877,8
"Run5",873,6
"Run5",908,4
"Run5",810,1
"Run5",917,5
"Run5",842,4
"Run5",799,9
"Run5",812,11
"Run5",928,2
"Run5",975,2
"Run5",829,5
"Run5",759,14
"Run5",878,2
"Run5",872,4
"Run5",871,7
"Run5",844,11
"Run5",893,5
"Run5",965,3
"Run5",950,7
"Run5",913,2
"Run5",798,7
"Run5",748,4
"Run5",903,12
"Run5",731,2
"Run5",909,7
"Run5",778,11
"Run5",860,9
"Run5",916,7
"Run5",923,6
"Run5",796,11
"Run5",825,4
"Run5",914,9
"Run5",835,26
"Run5",807,11
"Run5",937,5
"Run5",819,7
