"Run7",263,6
"Run7",215,5
"Run7",237,27
"Run7",254,3
"Run7",297,9
"Run7",219,12
"Run7",244,3
"Run7",383,17
"Run7",417,14
"Run7",344,5
"Run7",388,8
"Run7",338,8
"Run7",312,40
"Run7",349,3
"Run7",353,8
"Run7",428,9
"Run7",265,8
"Run7",391,8
"Run7",212,8
"Run7",257,5
"Run7",393,5
"Run7",441,1
"Run7",443,4
"Run7",385,2
"Run7",290,11
"Run7",418,21
"Run7",287,9
"Run7",403,7
"Run7",217,3
"Run7",438,69
"Run7",333,13
"Run7",314,71
"Run7",269,22
"Run7",384,5
"Run7",341,9
"Run7",238,12
"Run7",210,6
"Run7",272,8
"Run7",370,8
"Run7",424,2
"Run7",447,1
"Run7",246,3
"Run7",305,3
"Run7",277,9
"Run7",452,3
"Run7",250,3
"Run7",283,3
"Run7",298,6
"Run7",300,6
"Run7",337,6
"Run7",458,3
"Run7",329,8
"Run7",405,1
"Run7",301,5
"Run7",303,6
"Run7",335,9
"Run7",358,23
"Run7",431,2
"Run7",268,11
"Run7",397,2
"Run7",454,1
"Run7",440,3
"Run7",289,5
"Run7",376,6
"Run7",387,3
"Run7",234,5
"Run7",291,8
"Run7",401,1
"Run7",327,6
"Run7",299,1
"Run7",381,1
"Run7",423,1
"Run7",377,9
"Run7",398,13
"Run7",439,3
"Run7",239,7
"Run7",252,5
"Run7",434,3
"Run7",325,3
"Run7",366,1
"Run7",430,12
"Run7",248,1
"Run7",339,2
"Run7",315,3
"Run7",411,1
"Run7",320,11
"Run7",317,3
"Run7",311,10
"Run7",413,3
"Run7",427,5
"Run7",256,3
"Run7",363,1
"Run7",308,2
"Run7",209,3
"Run7",402,1
"Run7",294,8
"Run7",241,3
"Run7",324,5
"Run7",378,3
"Run7",342,1
"Run7",340,5
"Run7",453,8
"Run7",231,2
"Run7",390,1
"Run7",310,9
"Run7",240,10
"Run7",295,6
"Run7",345,3
"Run7",336,1
"Run7",302,8
"Run7",369,1
"Run7",214,2
"Run7",372,1
"Run7",357,6
"Run7",420,13
"Run7",392,3
"Run7",328,1
"Run7",279,9
"Run7",421,12
"Run7",275,1
"Run7",213,2
"Run7",368,1
"Run7",374,6
"Run7",304,1
"Run7",218,8
"Run7",273,18
"Run7",318,5
"Run7",266,2
"Run7",346,1
"Run7",365,1
"Run7",296,1
"Run7",321,10
"Run7",409,6
"Run7",245,1
"Run7",364,1
"Run7",408,3
"Run7",293,1
"Run7",224,1
"Run7",362,1
"Run7",236,1
"Run7",382,4
"Run7",354,1
"Run7",229,11
"Run7",223,1
"Run7",416,10
"Run7",247,4
"Run7",347,1
"Run7",415,9
"Run7",258,10
"Run7",396,3
"Run7",235,3
"Run7",284,1
"Run7",282,1
"Run7",307,4
"Run7",286,10
"Run7",259,15
"Run7",281,1
"Run7",350,2
"Run7",456,2
"Run7",332,2
"Run7",274,1
"Run7",253,3
"Run7",371,2
"Run7",255,9
"Run7",271,1
"Run7",319,2
"Run7",276,2
"Run7",410,3
"Run7",260,2
"Run7",316,2
"Run7",249,2
"Run7",351,6
"Run7",285,3
"Run7",450,1
"Run7",225,2
"Run7",355,3
"Run7",432,1
"Run7",429,1
"Run7",399,1
"Run7",389,1
"Run7",445,8
"Run7",264,8
"Run7",373,10
"Run7",242,1
"Run7",227,1
"Run7",261,3
"Run7",226,1
"Run7",404,3
"Run7",359,9
"Run7",437,3
"Run7",280,9
"Run7",426,3
"Run7",419,4
"Run7",386,3
"Run7",233,9
"Run7",251,14
"Run7",360,2
"Run7",330,7
"Run7",446,8
"Run7",243,2
"Run7",211,5
"Run7",442,8
"Run7",433,2
"Run7",352,9
"Run7",448,2
"Run7",449,3
"Run7",407,3
"Run7",221,2
"Run7",343,7
"Run7",216,9
"Run7",444,3
"Run7",232,6
"Run7",270,6
"Run7",306,8
"Run7",400,2
"Run7",263,6
"Run7",215,5
"Run7",237,27
"Run7",479,58
"Run7",501,66
"Run7",636,4
"Run7",548,7
"Run7",649,3
"Run7",622,3
"Run7",607,2
"Run7",712,2
"Run7",695,5
"Run7",664,1
"Run7",488,3
"Run7",525,1
"Run7",707,1
"Run7",658,1
"Run7",536,2
"Run7",694,2
"Run7",645,1
"Run7",699,3
"Run7",540,3
"Run7",679,3
"Run7",514,3
"Run7",620,9
"Run7",534,16
"Run7",668,1
"Run7",551,20
"Run7",480,1
"Run7",709,22
"Run7",520,2
"Run7",586,1
"Run7",477,21
"Run7",581,1
"Run7",631,3
"Run7",661,17
"Run7",592,17
"Run7",630,3
"Run7",583,3
"Run7",522,2
"Run7",651,1
"Run7",531,6
"Run7",593,6
"Run7",493,6
"Run7",535,7
"Run7",547,2
"Run7",497,3
"Run7",717,1
"Run7",556,6
"Run7",478,5
"Run7",515,3
"Run7",490,2
"Run7",623,3
"Run7",565,22
"Run7",718,19
"Run7",674,8
"Run7",587,30
"Run7",599,31
"Run7",528,7
"Run7",577,3
"Run7",494,6
"Run7",602,1
"Run7",691,1
"Run7",698,2
"Run7",701,4
"Run7",612,1
"Run7",625,6
"Run7",549,2
"Run7",491,1
"Run7",567,2
"Run7",489,1
"Run7",685,10
"Run7",676,1
"Run7",559,8
"Run7",634,9
"Run7",632,3
"Run7",719,3
"Run7",562,5
"Run7",475,7
"Run7",569,1
"Run7",629,1
"Run7",648,2
"Run7",568,5
"Run7",595,2
"Run7",526,13
"Run7",614,13
"Run7",594,1
"Run7",541,3
"Run7",704,4
"Run7",637,2
"Run7",641,2
"Run7",655,3
"Run7",615,1
"Run7",617,1
"Run7",575,2
"Run7",601,1
"Run7",621,7
"Run7",643,1
"Run7",650,3
"Run7",616,25
"Run7",550,21
"Run7",716,5
"Run7",611,18
"Run7",714,10
"Run7",673,11
"Run7",492,2
"Run7",619,5
"Run7",498,1
"Run7",537,6
"Run7",590,16
"Run7",516,1
"Run7",697,1
"Run7",571,1
"Run7",635,3
"Run7",693,2
"Run7",524,11
"Run7",585,4
"Run7",580,1
"Run7",662,20
"Run7",626,7
"Run7",504,1
"Run7",692,1
"Run7",589,7
"Run7",533,4
"Run7",495,3
"Run7",687,1
"Run7",513,1
"Run7",566,1
"Run7",554,4
"Run7",627,10
"Run7",703,18
"Run7",484,1
"Run7",678,1
"Run7",517,5
"Run7",553,8
"Run7",700,15
"Run7",552,1
"Run7",563,1
"Run7",642,2
"Run7",654,1
"Run7",633,2
"Run7",507,19
"Run7",500,8
"Run7",705,1
"Run7",672,1
"Run7",598,3
"Run7",702,17
"Run7",527,8
"Run7",682,6
"Run7",558,1
"Run7",578,1
"Run7",696,1
"Run7",663,1
"Run7",675,4
"Run7",509,1
"Run7",677,1
"Run7",606,1
"Run7",666,2
"Run7",574,2
"Run7",596,7
"Run7",647,1
"Run7",576,1
"Run7",653,2
"Run7",665,4
"Run7",683,2
"Run7",671,1
"Run7",506,2
"Run7",561,1
"Run7",539,1
"Run7",713,2
"Run7",644,1
"Run7",542,1
"Run7",487,1
"Run7",597,1
"Run7",529,1
"Run7",690,2
"Run7",573,1
"Run7",523,1
"Run7",657,2
"Run7",530,1
"Run7",518,1
"Run7",483,1
"Run7",689,1
"Run7",688,2
"Run7",474,5
"Run7",681,2
"Run7",604,5
"Run7",532,5
"Run7",656,4
"Run7",646,6
"Run7",582,7
"Run7",519,1
"Run7",508,10
"Run7",640,7
"Run7",684,6
"Run7",628,1
"Run7",485,1
"Run7",521,5
"Run7",544,7
"Run7",511,7
"Run7",638,12
"Run7",588,5
"Run7",572,7
"Run7",482,7
"Run7",600,1
"Run7",624,3
"Run7",496,1
"Run7",608,1
"Run7",686,6
"Run7",613,2
"Run7",715,7
"Run7",505,3
"Run7",639,2
"Run7",708,1
"Run7",610,1
"Run7",605,1
"Run7",560,11
"Run7",720,2
"Run7",486,2
"Run7",579,2
"Run7",479,58
"Run7",780,47
"Run7",803,43
"Run7",813,18
"Run7",867,11
"Run7",886,13
"Run7",863,1
"Run7",789,2
"Run7",966,6
"Run7",737,6
"Run7",945,1
"Run7",970,2
"Run7",913,2
"Run7",743,12
"Run7",944,7
"Run7",893,2
"Run7",873,5
"Run7",938,12
"Run7",849,1
"Run7",749,45
"Run7",878,43
"Run7",744,11
"Run7",802,4
"Run7",915,13
"Run7",821,1
"Run7",939,17
"Run7",871,6
"Run7",853,6
"Run7",928,1
"Run7",804,12
"Run7",858,2
"Run7",940,2
"Run7",905,3
"Run7",792,10
"Run7",901,18
"Run7",848,2
"Run7",949,7
"Run7",787,5
"Run7",765,12
"Run7",752,2
"Run7",973,2
"Run7",795,42
"Run7",815,55
"Run7",968,1
"Run7",877,13
"Run7",786,13
"Run7",909,13
"Run7",801,14
"Run7",745,1
"Run7",916,2
"Run7",796,3
"Run7",782,5
"Run7",841,2
"Run7",907,5
"Run7",760,12
"Run7",976,5
"Run7",935,6
"Run7",799,7
"Run7",930,5
"Run7",941,6
"Run7",768,6
"Run7",914,2
"Run7",785,2
"Run7",836,2
"Run7",769,3
"Run7",864,6
"Run7",834,4
"Run7",890,3
"Run7",961,2
"Run7",917,1
"Run7",964,6
"Run7",830,8
"Run7",820,2
"Run7",922,6
"Run7",947,1
"Run7",746,2
"Run7",779,4
"Run7",932,2
"Run7",904,1
"Run7",891,1
"Run7",933,5
"Run7",773,17
"Run7",971,3
"Run7",859,2
"Run7",898,1
"Run7",884,1
"Run7",931,17
"Run7",912,7
"Run7",862,3
"Run7",822,2
"Run7",874,4
"Run7",823,7
"Run7",896,1
"Run7",879,1
"Run7",824,3
"Run7",748,1
"Run7",954,15
"Run7",892,1
"Run7",875,2
"Run7",855,1
"Run7",842,7
"Run7",738,3
"Run7",963,2
"Run7",897,3
"Run7",888,4
"Run7",843,1
"Run7",807,2
"Run7",766,6
"Run7",955,15
"Run7",852,5
"Run7",936,5
"Run7",883,1
"Run7",969,5
"Run7",806,1
"Run7",948,1
"Run7",797,1
"Run7",758,2
"Run7",868,1
"Run7",880,3
"Run7",881,1
"Run7",754,1
"Run7",956,2
"Run7",783,2
"Run7",959,12
"Run7",829,1
"Run7",833,4
"Run7",808,7
"Run7",937,2
"Run7",856,1
"Run7",844,1
"Run7",747,1
"Run7",861,5
"Run7",952,1
"Run7",817,1
"Run7",923,6
"Run7",847,1
"Run7",911,9
"Run7",860,1
"Run7",740,3
"Run7",811,2
"Run7",798,5
"Run7",919,3
"Run7",962,4
"Run7",946,11
"Run7",838,5
"Run7",840,1
"Run7",784,5
"Run7",918,4
"Run7",732,14
"Run7",762,5
"Run7",899,1
"Run7",805,1
"Run7",826,1
"Run7",793,5
"Run7",759,1
"Run7",778,1
"Run7",895,1
"Run7",761,3
"Run7",776,4
"Run7",951,1
"Run7",775,1
"Run7",781,1
"Run7",750,7
"Run7",943,1
"Run7",770,1
"Run7",800,6
"Run7",846,6
"Run7",771,1
"Run7",942,1
"Run7",763,1
"Run7",810,2
"Run7",924,1
"Run7",957,1
"Run7",755,1
"Run7",845,1
"Run7",777,7
"Run7",894,1
"Run7",850,1
"Run7",735,1
"Run7",788,1
"Run7",885,1
"Run7",772,1
"Run7",876,1
"Run7",767,1
"Run7",851,1
"Run7",757,1
"Run7",832,1
"Run7",857,5
"Run7",889,2
"Run7",828,1
"Run7",869,1
"Run7",934,1
"Run7",816,9
"Run7",774,2
"Run7",812,1
"Run7",730,1
"Run7",756,1
"Run7",794,1
"Run7",819,2
"Run7",925,7
"Run7",741,1
"Run7",908,2
"Run7",764,1
"Run7",910,8
"Run7",927,3
"Run7",882,11
"Run7",835,15
"Run7",958,12
"Run7",839,3
"Run7",887,7
"Run7",977,5
"Run7",902,12
