Objective ID:,9005,9002,9003,9000,9001,
Run6,0.5,0.5,0.5,0.5,0.5,
Run6,1.0,1.0,0.5217391,0.57377046,0.9411765,
Run6,1.0,1.0,0.6333333,0.6119403,0.9056604,
Run6,1.0,1.0,0.6632653,0.6119403,0.85714287,
Run6,1.0,0.9076923,0.6632653,0.6119403,0.84210527,
