"Run1",402,14
"Run1",396,12
"Run1",326,3
"Run1",384,4
"Run1",434,6
"Run1",422,10
"Run1",376,6
"Run1",337,9
"Run1",343,8
"Run1",295,10
"Run1",327,6
"Run1",292,8
"Run1",381,2
"Run1",436,8
"Run1",262,4
"Run1",288,5
"Run1",286,7
"Run1",419,16
"Run1",272,11
"Run1",442,43
"Run1",321,10
"Run1",448,1
"Run1",425,2
"Run1",237,10
"Run1",224,3
"Run1",357,4
"Run1",370,5
"Run1",313,11
"Run1",445,5
"Run1",443,8
"Run1",285,6
"Run1",390,7
"Run1",278,8
"Run1",371,2
"Run1",221,4
"Run1",394,10
"Run1",308,11
"Run1",360,9
"Run1",216,10
"Run1",423,1
"Run1",420,1
"Run1",333,3
"Run1",273,11
"Run1",395,2
"Run1",358,12
"Run1",364,17
"Run1",429,3
"Run1",328,5
"Run1",431,10
"Run1",267,8
"Run1",207,8
"Run1",247,6
"Run1",437,11
"Run1",223,8
"Run1",338,2
"Run1",355,12
"Run1",372,8
"Run1",316,12
"Run1",220,4
"Run1",426,8
"Run1",412,1
"Run1",383,2
"Run1",367,2
"Run1",222,13
"Run1",444,4
"Run1",418,5
"Run1",282,3
"Run1",266,5
"Run1",318,2
"Run1",256,8
"Run1",388,1
"Run1",283,3
"Run1",430,7
"Run1",356,2
"Run1",435,4
"Run1",227,5
"Run1",291,2
"Run1",368,9
"Run1",331,1
"Run1",261,1
"Run1",297,2
"Run1",264,13
"Run1",329,4
"Run1",336,13
"Run1",405,8
"Run1",275,2
"Run1",260,11
"Run1",218,7
"Run1",310,1
"Run1",289,2
"Run1",453,3
"Run1",250,2
"Run1",404,10
"Run1",301,9
"Run1",231,2
"Run1",293,1
"Run1",365,7
"Run1",439,2
"Run1",450,1
"Run1",280,2
"Run1",373,3
"Run1",389,4
"Run1",206,2
"Run1",298,12
"Run1",270,11
"Run1",276,1
"Run1",347,1
"Run1",441,1
"Run1",265,2
"Run1",342,3
"Run1",407,10
"Run1",449,30
"Run1",451,14
"Run1",248,7
"Run1",274,10
"Run1",400,1
"Run1",258,2
"Run1",281,4
"Run1",311,6
"Run1",401,1
"Run1",352,1
"Run1",234,2
"Run1",348,10
"Run1",359,14
"Run1",393,1
"Run1",306,1
"Run1",245,13
"Run1",351,11
"Run1",378,2
"Run1",391,6
"Run1",446,7
"Run1",335,1
"Run1",304,1
"Run1",319,1
"Run1",271,1
"Run1",303,1
"Run1",279,8
"Run1",415,1
"Run1",323,14
"Run1",259,1
"Run1",377,3
"Run1",413,1
"Run1",232,13
"Run1",251,1
"Run1",294,5
"Run1",406,1
